CAS,Chem.Name,Latin.name,Effect.value,Standard.Error,Test_statistic,Strain,Test.type,Duration.h,Group
1912249,Atrazine,Raphidocelis subcapitata,0.059,NA,EC10,,C,24,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.26,NA,EC50,,A,24,ALGAE
1912249,Atrazine,Chlorella sp,0.038,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Scenedesmus sp,0.038,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.065,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Chlamydomonas sp,0.075,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.075,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.103,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.107,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.126,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.138,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.277,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Fundulus heteroclitus,0.492,NA,NOEL,,A,96,FISH
1912249,Atrazine,Ceriodaphnia dubia,20,NA,EC50,,A,48,INVERT
1912249,Atrazine,Ceriodaphnia dubia,24,NA,EC50,,A,24,INVERT
1912249,Atrazine,Ceriodaphnia dubia,29,NA,EC50,,A,24,INVERT
1912249,Atrazine,Ceriodaphnia dubia,4.6,NA,EC50,,A,48,INVERT
1912249,Atrazine,Daphnia magna,3.6,NA,LC50,,A,26.4,INVERT
1912249,Atrazine,Artemia salina,0.064,NA,EC50,,A,24,INVERT
1912249,Atrazine,Dunaliella tertiolecta,0.132,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.147,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.1282,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Salmo trutta,27,NA,LC50,,A,96,FISH
1912249,Atrazine,Coregonus fera,9,NA,EC50,,A,96,FISH
1912249,Atrazine,Coregonus fera,6.3,NA,LC50,,A,120,FISH
1912249,Atrazine,Coregonus fera,10.7,NA,EC50,,A,72,FISH
1912249,Atrazine,Coregonus fera,11.2,NA,LC50,,A,96,FISH
1912249,Atrazine,Coregonus fera,21.4,NA,EC50,,A,48,FISH
1912249,Atrazine,Coregonus fera,22.4,NA,LC50,,A,72,FISH
1912249,Atrazine,Coregonus fera,23.2,NA,EC50,,A,120,FISH
1912249,Atrazine,Coregonus fera,24.7,NA,LC50,,A,120,FISH
1912249,Atrazine,Coregonus fera,25.1,NA,EC50,,A,96,FISH
1912249,Atrazine,Coregonus fera,26.3,NA,LC50,,A,96,FISH
1912249,Atrazine,Coregonus fera,27.6,NA,EC50,,A,72,FISH
1912249,Atrazine,Coregonus fera,29.5,NA,LC50,,A,72,FISH
1912249,Atrazine,Coregonus fera,31.2,NA,EC50,,A,48,FISH
1912249,Atrazine,Coregonus fera,33.3,NA,LC50,,A,48,FISH
1912249,Atrazine,Coregonus fera,35.5,NA,LC50,,A,48,FISH
1912249,Atrazine,Coregonus fera,9,NA,EC50,,A,96,FISH
1912249,Atrazine,Danio rerio,0.3,NA,NOEC,,C,336,FISH
1912249,Atrazine,Cyprinodon variegatus,2,NA,LC50,,A,96,FISH
1912249,Atrazine,Eurytemora affinis,0.5,NA,LC50,,A,96,INVERT
1912249,Atrazine,Eurytemora affinis,4.2,NA,NOEC,,C,96,INVERT
1912249,Atrazine,Daphnia pulex,36.5,NA,EC50,,A,48,INVERT
1912249,Atrazine,Daphnia pulex,46.5,NA,EC50,,A,48,INVERT
1912249,Atrazine,Daphnia carinata,60.6,NA,LC50,,A,48,INVERT
1912249,Atrazine,Laminaria hyperborea,0.01,NA,NOEC,,A,672,ALGAE
1912249,Atrazine,Oncorhynchus mykiss,20.5,NA,LC50,,A,96,FISH
1912249,Atrazine,Ictalurus punctatus,23.8,NA,LC50,,A,96,FISH
1912249,Atrazine,Bufo americanus,10.7,NA,LC50,,A,96,AMPHIB
1912249,Atrazine,Rana pipiens,14.5,NA,LC50,,A,96,AMPHIB
1912249,Atrazine,Chlamydomonas sp,0.43,NA,EC50,,A,168,ALGAE
1912249,Atrazine,Chlorella pyrenoidosa,0.06,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Anacystis alpicola,5.36,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Tolypothrix tenuis,1,NA,NOEC,,C,168,ALGAE
1912249,Atrazine,Dunaliella tertiolecta,0.025,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Dunaliella tertiolecta,0.069,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Dunaliella tertiolecta,0.025,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Dunaliella tertiolecta,0.0694,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.02,NA,NOEC,,C,48,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0784,NA,EC50,,A,48,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0971,NA,EC50,,A,24,ALGAE
1912249,Atrazine,Chlamydomonas moewusii,5.59,NA,IC50,,A,168,ALGAE
1912249,Atrazine,Chironomus riparius,1,NA,EC50,,A,48,INVERT
1912249,Atrazine,Daphnia magna,9.4,NA,LC50,,A,48,INVERT
1912249,Atrazine,Pimephales promelas,4.8,NA,NOEC,,C,168,FISH
1912249,Atrazine,Pimephales promelas,4.8,NA,NOEC,,C,168,FISH
1912249,Atrazine,Leuciscus idus melanotus,33,NA,LC50,,A,48,FISH
1912249,Atrazine,Paracerceis sculpta,0.33,NA,EC50,,A,96,INVERT
1912249,Atrazine,Raphidocelis subcapitata,0.2,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Desmodesmus subspicatus,0.021,NA,EC50,,A,120,ALGAE
1912249,Atrazine,Rhamdia quelen,10.2,NA,LC50,,A,96,FISH
1912249,Atrazine,Chlorella vulgaris,0.293,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.034,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Scenedesmus acutus,0.038,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Ankistrodesmus sp,0.061,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Ulothrix subconstricta,0.088,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Stigeoclonium tenue,0.127,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Anabaena cylindrica,0.178,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Brachionus calyciflorus,0.08,NA,NOEC,,C,168,INVERT
1912249,Atrazine,Brachionus calyciflorus,0.32,NA,NOEC,,C,48,INVERT
1912249,Atrazine,Brachionus calyciflorus,1.28,NA,NOEC,,C,48,INVERT
1912249,Atrazine,Brachionus calyciflorus,39.2,NA,LC50,,A,24,INVERT
1912249,Atrazine,Pavlova sp,0.03,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Pavlova sp,0.158,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Microcystis aeruginosa,0.44,NA,MATC,,C,120,ALGAE
1912249,Atrazine,Chlorella pyrenoidosa,0.52,NA,MATC,,C,120,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.15,NA,NOEL,,C,120,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.2,NA,MATC,,C,120,ALGAE
1912249,Atrazine,Microcystis aeruginosa,0.3,NA,NOEL,,C,120,ALGAE
1912249,Atrazine,Chlorella pyrenoidosa,0.36,NA,NOEL,,C,120,ALGAE
1912249,Atrazine,Dunaliella tertiolecta,0.7,NA,NOEL,,C,120,ALGAE
1912249,Atrazine,Dunaliella tertiolecta,1.1,NA,MATC,,C,120,ALGAE
1912249,Atrazine,Gammarus fasciatus,0.49,NA,NOEC,,A,96,INVERT
1912249,Atrazine,Salvelinus fontinalis,0.12,NA,NOEC,,C,7440,FISH
1912249,Atrazine,Pimephales promelas,15,NA,LC50,,A,96,FISH
1912249,Atrazine,Salvelinus fontinalis,4.9,NA,LC50,,A,96,FISH
1912249,Atrazine,Chironomus tentans,0.72,NA,LC50,,A,48,INVERT
1912249,Atrazine,Gammarus fasciatus,5.7,NA,LC50,,A,96,INVERT
1912249,Atrazine,Daphnia magna,6.9,NA,LC50,,A,48,INVERT
1912249,Atrazine,Salvelinus fontinalis,6.3,NA,LC50,,A,96,FISH
1912249,Atrazine,Nannochloropsis gaditana,0.209,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Salmo salar,0.0885,NA,NOEL,,C,264,FISH
1912249,Atrazine,Salmo salar,0.0985,NA,NOEL,,C,264,FISH
1912249,Atrazine,Oncorhynchus mykiss,12.6,NA,LC50,,A,48,FISH
1912249,Atrazine,Oncorhynchus mykiss,24,NA,LC50,,A,96,FISH
1912249,Atrazine,Lepomis macrochirus,42,NA,LC50,,A,96,FISH
1912249,Atrazine,Laminaria saccharina,0.0332,NA,NOEC,,C,48,ALGAE
1912249,Atrazine,Laminaria saccharina,0.0489,NA,MATC,,C,48,ALGAE
1912249,Atrazine,Carassius auratus,106,NA,LC50,,A,96,FISH
1912249,Atrazine,Cyprinus carpio,18.8,NA,LC50,,A,96,FISH
1912249,Atrazine,Cyprinus carpio,41,NA,LC50,,A,48,FISH
1912249,Atrazine,Salmo salar,0.0084,NA,NOEC,,C,504,FISH
1912249,Atrazine,Salmo salar,0.0084,NA,NOEC,,C,9600,FISH
1912249,Atrazine,Salmo salar,0.0116,NA,NOEC,,C,288,FISH
1912249,Atrazine,Salmo salar,0.0116,NA,NOEC,,C,72,FISH
1912249,Atrazine,Salmo salar,0.0116,NA,NOEC,,C,216,FISH
1912249,Atrazine,Salmo salar,0.012,NA,NOEC,,C,504,FISH
1912249,Atrazine,Salmo salar,0.012,NA,NOEC,,C,504,FISH
1912249,Atrazine,Salmo salar,0.0146,NA,NOEC,,C,288,FISH
1912249,Atrazine,Salmo salar,0.0146,NA,NOEC,,C,216,FISH
1912249,Atrazine,Salmo salar,0.0843,NA,NOEL,,C,504,FISH
1912249,Atrazine,Synechococcus leopoliensis,0.13,NA,EC50,,A,120,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.2,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Microcystis aeruginosa,0.63,NA,EC50,,A,144,ALGAE
1912249,Atrazine,Channa punctata,42.4,NA,LC50,,A,96,FISH
1912249,Atrazine,Channa punctata,44.4,NA,LC50,,A,72,FISH
1912249,Atrazine,Channa punctata,49.1,NA,LC50,,A,48,FISH
1912249,Atrazine,Channa punctata,38.3,NA,LC30,,A,96,FISH
1912249,Atrazine,Channa punctata,40.4,NA,LC40,,A,96,FISH
1912249,Atrazine,Channa punctata,42.4,NA,LC50,,A,96,FISH
1912249,Atrazine,Channa punctata,44.5,NA,LC60,,A,96,FISH
1912249,Atrazine,Channa punctata,46.8,NA,LC70,,A,96,FISH
1912249,Atrazine,Daphnia magna,0.0992,NA,NOEL,,C,504,INVERT
1912249,Atrazine,Ceriodaphnia dubia,30,NA,LC50,,A,48,INVERT
1912249,Atrazine,Eolimna minima,2.51,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Eolimna minima,1.44,NA,EC05,,C,96,ALGAE
1912249,Atrazine,Daphnia magna,15,NA,NOEC,,C,504,INVERT
1912249,Atrazine,Daphnia magna,5,NA,NOEC,,C,504,INVERT
1912249,Atrazine,Daphnia magna,35.5,NA,EC50,,A,48,INVERT
1912249,Atrazine,Thamnocephalus platyurus,36.7,NA,LC50,,A,24,INVERT
1912249,Atrazine,Gammarus italicus,10.1,NA,LC50,,A,96,INVERT
1912249,Atrazine,Echinogammarus tibaldii,3.3,NA,LC50,,A,96,INVERT
1912249,Atrazine,Scenedesmus acutus,0.0324,NA,EC50,,A,24,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.00438,NA,NOEL,,C,768,ALGAE
1912249,Atrazine,Pithophora oedogonia,0.009,NA,EC25,,C,168,ALGAE
1912249,Atrazine,Pithophora oedogonia,0.02,NA,EC50,,A,168,ALGAE
1912249,Atrazine,Chlorella sp,0.703,NA,IC50,,A,144,ALGAE
1912249,Atrazine,Chlorella sp,0.867,NA,IC50,,A,144,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.025,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0861,NA,IC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0899,NA,IC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0949,NA,IC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.029,NA,IC10,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.029,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0309,NA,IC10,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.034,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0347,NA,IC10,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0385,NA,IC10,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.04,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.041,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0426,NA,IC25,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0455,NA,IC25,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0492,NA,IC10,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.053,NA,IC25,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.055,NA,IC40,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0559,NA,IC25,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0634,NA,IC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.064,NA,IC40,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0644,NA,IC25,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0682,NA,IC40,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0764,NA,IC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0793,NA,IC40,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.0797,NA,IC40,,A,96,ALGAE
1912249,Atrazine,Ceriodaphnia dubia,0.475,NA,NOEC,,C,192,INVERT
1912249,Atrazine,Ceriodaphnia dubia,1,NA,NOEC,,C,192,INVERT
1912249,Atrazine,Daphnia carinata,22.4,NA,EC50,,A,48,INVERT
1912249,Atrazine,Daphnia carinata,23.1,NA,EC50,,A,48,INVERT
1912249,Atrazine,Daphnia carinata,24.6,NA,EC50,,A,48,INVERT
1912249,Atrazine,Daphnia carinata,25.3,NA,EC50,,A,48,INVERT
1912249,Atrazine,Daphnia carinata,26.7,NA,EC50,,A,48,INVERT
1912249,Atrazine,Danio rerio,0.03,NA,NOEC,,C,672,FISH
1912249,Atrazine,Carcinus maenas,10,NA,LC50,,A,96,INVERT
1912249,Atrazine,Cerastoderma edule,100,NA,LC50,,A,96,INVERT
1912249,Atrazine,Crangon crangon,18.16590213,NA,LC50,,A,48,INVERT
1912249,Atrazine,Chlorella sp,0.092,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Scenedesmus sp,0.169,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Chlamydomonas sp,0.176,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.1182,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Ceriodaphnia sp,0.0064,NA,NOEC,,C,864,INVERT
1912249,Atrazine,Daphnia pulex,0.0064,NA,NOEC,,C,864,INVERT
1912249,Atrazine,Raphidocelis subcapitata,0.0005,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.01,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.15,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Daphnia sp,0.025,NA,NOEL,,C,672,INVERT
1912249,Atrazine,Daphnia magna,0.51,NA,EC50,,A,24,INVERT
1912249,Atrazine,Daphnia magna,133,NA,LC50,,A,24,INVERT
1912249,Atrazine,Daphnia magna,78,NA,LC50,,A,48,INVERT
1912249,Atrazine,Chlamydomonas reinhardtii,0.051,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Chlamydomonas reinhardtii,0.35,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Chlamydomonas reinhardtii,0.0034,NA,NOEC,,C,240,ALGAE
1912249,Atrazine,Desmodesmus subspicatus,0.022,NA,NOEC,,C,72,ALGAE
1912249,Atrazine,Desmodesmus subspicatus,0.072,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Tetrahymena pyriformis,14.5,NA,NOEC,,C,48,INVERT
1912249,Atrazine,Tetrahymena pyriformis,74,NA,EC50,,A,48,INVERT
1912249,Atrazine,Chlorella fusca,0.015,NA,EC50,,A,24,ALGAE
1912249,Atrazine,Chlamydomonas reinhardtii,0.352,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Daphnia magna,54,NA,LC50,,A,48,INVERT
1912249,Atrazine,Poecilia reticulata,0.00026,NA,NOEC,,C,2640,FISH
1912249,Atrazine,Poecilia reticulata,0.013,NA,NOEC,,C,2640,FISH
1912249,Atrazine,Poecilia reticulata,0.013,NA,NOEC,,C,2640,FISH
1912249,Atrazine,Poecilia reticulata,0.013,NA,NOEC,,C,2640,FISH
1912249,Atrazine,Carassius auratus,0.859,NA,NOEC,,C,336,FISH
1912249,Atrazine,Carassius auratus,0.859,NA,NOEC,,C,504,FISH
1912249,Atrazine,Carassius auratus,0.859,NA,NOEC,,C,168,FISH
1912249,Atrazine,Daphnia parvula,0.02,NA,NOEL,,C,360,INVERT
1912249,Atrazine,Daphnia parvula,0.02,NA,NOEL,,C,408,INVERT
1912249,Atrazine,Raphidocelis subcapitata,0.017,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Oncorhynchus mykiss,26.4,NA,LC50,,A,96,FISH
1912249,Atrazine,Cyprinus carpio,50,NA,LC50,,A,96,FISH
1912249,Atrazine,Poecilia reticulata,71,NA,LC50,,A,96,FISH
1912249,Atrazine,Oncorhynchus mykiss,23.8,NA,LC50,,A,96,FISH
1912249,Atrazine,Rasbora heteromorpha,55.2,NA,LC50,,A,96,FISH
1912249,Atrazine,Oncorhynchus mykiss,26.4,NA,LC50,,A,48,FISH
1912249,Atrazine,Cyprinus carpio,50,NA,LC50,,A,48,FISH
1912249,Atrazine,Poecilia reticulata,71,NA,LC50,,A,48,FISH
1912249,Atrazine,Oncorhynchus mykiss,23.8,NA,LC50,,A,48,FISH
1912249,Atrazine,Rasbora heteromorpha,55.2,NA,LC50,,A,48,FISH
1912249,Atrazine,Monoraphidium pusillum,0.00863,NA,IC50,,A,144,ALGAE
1912249,Atrazine,Monoraphidium pusillum,0.0345,NA,IC50,,A,144,ALGAE
1912249,Atrazine,Monoraphidium pusillum,8.45,NA,IC50,,A,144,ALGAE
1912249,Atrazine,Monoraphidium pusillum,0.112,NA,IC50,,A,144,ALGAE
1912249,Atrazine,Gammarus pulex,14.9,NA,LC50,,A,96,INVERT
1912249,Atrazine,Pimephales promelas,0.0302,NA,NOEL,,A,720,FISH
1912249,Atrazine,Danio rerio,271,NA,LC50,,A,96,FISH
1912249,Atrazine,Pseudanabaena galeata,0.003,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Scenedesmus acutus,0.003,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Chlorella saccharophila,0.005,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Scenedesmus acutus,0.011,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Pseudanabaena galeata,0.012,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Pseudanabaena galeata,0.014,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Scenedesmus acutus,0.014,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Scenedesmus acutus,0.063,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Chlorella saccharophila,67.7,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Chlorella saccharophila,74.5,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Chlorella saccharophila,9.7,NA,NOEC,,C,96,ALGAE
1912249,Atrazine,Scenedesmus acutus,0.17,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Scenedesmus acutus,0.19,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Chlorella saccharophila,0.78,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Chlorella saccharophila,1.3,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Chlamydomonas reinhardtii,21.6,NA,NOEC,,C,24,ALGAE
1912249,Atrazine,Poecilia reticulata,31.6,NA,LC50,,A,96,FISH
1912249,Atrazine,Poecilia reticulata,31.6,NA,LC50,,A,72,FISH
1912249,Atrazine,Poecilia reticulata,38.2,NA,LC50,,A,48,FISH
1912249,Atrazine,Raphidocelis subcapitata,0.0697,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Carassius auratus,60,NA,LC50,,A,96,FISH
1912249,Atrazine,Lepomis macrochirus,69,NA,LC50,,A,96,FISH
1912249,Atrazine,Cyprinodon variegatus,1.1,NA,NOEC,,C,792,FISH
1912249,Atrazine,Oncorhynchus mykiss,14.7,NA,LC50,,A,96,FISH
1912249,Atrazine,Notropis atherinoides,15.6,NA,LC50,,A,96,FISH
1912249,Atrazine,Lepomis macrochirus,24,NA,LC50,,A,96,FISH
1912249,Atrazine,Oncorhynchus mykiss,5.3,NA,LC50,,A,96,FISH
1912249,Atrazine,Lepomis macrochirus,54.5,NA,LC50,,A,96,FISH
1912249,Atrazine,Daphnia magna,115,NA,EC50,,A,48,INVERT
1912249,Atrazine,Raphidocelis subcapitata,0.34,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.05,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Poecilia reticulata,115.1,NA,LC50,,A,96,FISH
1912249,Atrazine,Poecilia reticulata,117,NA,LC50,,A,48,FISH
1912249,Atrazine,Poecilia reticulata,115,NA,LC50,,A,48,FISH
1912249,Atrazine,Skeletonema costatum,0.265,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Bellerochea polymorpha,0.02,NA,EC50,,A,48,ALGAE
1912249,Atrazine,Skeletonema costatum,0.05,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Oncorhynchus kisutch,12,NA,LC50,,A,72,FISH
1912249,Atrazine,Oncorhynchus kisutch,12,NA,LC50,,A,96,FISH
1912249,Atrazine,Oncorhynchus mykiss,13,NA,LC50,,A,48,FISH
1912249,Atrazine,Oncorhynchus mykiss,13,NA,LC50,,A,72,FISH
1912249,Atrazine,Oncorhynchus mykiss,13,NA,LC50,,A,96,FISH
1912249,Atrazine,Oncorhynchus kisutch,14,NA,LC50,,A,48,FISH
1912249,Atrazine,Oncorhynchus tshawytscha,19,NA,LC50,,A,96,FISH
1912249,Atrazine,Oncorhynchus tshawytscha,20,NA,LC50,,A,48,FISH
1912249,Atrazine,Oncorhynchus tshawytscha,20,NA,LC50,,A,72,FISH
1912249,Atrazine,Oncorhynchus tshawytscha,37,NA,LC50,,A,96,FISH
1912249,Atrazine,Oncorhynchus mykiss,38,NA,LC50,,A,96,FISH
1912249,Atrazine,Oncorhynchus mykiss,40,NA,LC50,,A,72,FISH
1912249,Atrazine,Oncorhynchus tshawytscha,41,NA,LC50,,A,72,FISH
1912249,Atrazine,Oncorhynchus kisutch,43,NA,LC50,,A,96,FISH
1912249,Atrazine,Oncorhynchus tshawytscha,46,NA,LC50,,A,48,FISH
1912249,Atrazine,Oncorhynchus kisutch,47,NA,LC50,,A,72,FISH
1912249,Atrazine,Oncorhynchus kisutch,48,NA,LC50,,A,48,FISH
1912249,Atrazine,Oncorhynchus mykiss,48,NA,LC50,,A,48,FISH
1912249,Atrazine,Daphnia magna,72,NA,LC50,,A,48,INVERT
1912249,Atrazine,Cyprinodon variegatus,1.9,NA,NOEC,,C,672,FISH
1912249,Atrazine,Cyprinodon variegatus,2.541653005,NA,MATC,,C,672,FISH
1912249,Atrazine,Acartia tonsa,0.094,NA,LC50,,A,96,INVERT
1912249,Atrazine,Americamysis bahia,0.12328828,NA,MATC,,C,672,INVERT
1912249,Atrazine,Leiostomus xanthurus,8.5,NA,LC50,,A,96,FISH
1912249,Atrazine,Crassostrea virginica,30,NA,EC50,,A,96,INVERT
1912249,Atrazine,Penaeus duorarum,6.9,NA,LC50,,A,96,INVERT
1912249,Atrazine,Palaemonetes pugio,9,NA,LC50,,A,96,INVERT
1912249,Atrazine,Raphidocelis subcapitata,0.0095,NA,EC50,,A,120,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.11,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.18,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,2.8,NA,EC10,,C,24,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.34,NA,EC50,,A,24,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.359,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.377,NA,EC50,,A,48,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.784,NA,EC50,,A,24,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.838,NA,EC50,,A,24,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.856,NA,EC50,,A,48,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.902,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.96,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.985,NA,EC50,,A,48,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.2,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Raphidocelis subcapitata,0.22,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Desmodesmus subspicatus,0.025,NA,EC50,,A,24,ALGAE
1912249,Atrazine,Desmodesmus subspicatus,0.2,NA,EC50,,A,72,ALGAE
1912249,Atrazine,Danio rerio,10,NA,NOEC,,C,120,FISH
1912249,Atrazine,Chlamydomonas eugametos,0.0216,NA,NOEC,,C,48,ALGAE
1912249,Atrazine,Chlorella pyrenoidosa,0.138,NA,EC50,,A,96,ALGAE
1912249,Atrazine,Danio rerio,36.8,NA,LC50,,A,48,FISH
1912249,Atrazine,Oryzias latipes,5,NA,NOEC,,C,336,FISH
1912249,Atrazine,Daphnia magna,26.3,NA,EC50,,A,48,INVERT
1912249,Atrazine,Gammarus pulex,13.4,NA,LC50,,A,120,INVERT
1912249,Atrazine,Gammarus pulex,14.9,NA,LC50,,A,96,INVERT
1912249,Atrazine,Gasterosteus aculeatus,0.09,NA,NOEC,,C,1008,FISH
1912249,Atrazine,Gasterosteus aculeatus,0.09,NA,NOEC,,C,1008,FISH
1912249,Atrazine,Desmodesmus subspicatus,0.04,NA,EC10,,C,96,ALGAE
1912249,Atrazine,Oncorhynchus nerka,0.0158,NA,NOEC,,C,NA,FISH
1912249,Atrazine,Raphidocelis subcapitata,0.047,NA,EC10,,C,48,ALGAE
10108642,Cadmium chloride,Lepomis macrochirus,6.1,NA,LC50,,A,96,FISH
